 !, doc.freq 3, pointer: 0
 $, doc.freq 2, pointer: 25
 t.k, doc.freq 2, pointer: 2967692
 t.n, doc.freq 3, pointer: 2967709
 t.n., doc.freq 1, pointer: 2967733
 t.p, doc.freq 1, pointer: 2967740
 t/c, doc.freq 2, pointer: 2967748
 ta, doc.freq 5, pointer: 2967768
 tab, doc.freq 6, pointer: 2967803
 tab/galleria, doc.freq 1, pointer: 2967849
 tabak, doc.freq 1, pointer: 2967857
 tabl, doc.freq 30, pointer: 2967863
 tableland, doc.freq 1, pointer: 2968051
 tablet, doc.freq 1, pointer: 2968058
 taboo, doc.freq 1, pointer: 2968066
 tachon, doc.freq 1, pointer: 2968073
 tacit, doc.freq 2, pointer: 2968081
 tackl, doc.freq 14, pointer: 2968100
 taco, doc.freq 2, pointer: 2968200
 tacoma, doc.freq 1, pointer: 2968217
 tact, doc.freq 1, pointer: 2968224
 tactic, doc.freq 10, pointer: 2968231
 tadahiko, doc.freq 1, pointer: 2968304
 tadashi, doc.freq 5, pointer: 2968311
 tael, doc.freq 1, pointer: 2968353
 taft, doc.freq 20, pointer: 2968360
 taft', doc.freq 2, pointer: 2968497
 taft-narragansett, doc.freq 1, pointer: 2968514
 tag, doc.freq 4, pointer: 2968521
 tagamet, doc.freq 1, pointer: 2968546
 tagari, doc.freq 1, pointer: 2968553
 taggart, doc.freq 1, pointer: 2968560
 tai, doc.freq 1, pointer: 2968566
 taikoo, doc.freq 2, pointer: 2968573
 tail, doc.freq 5, pointer: 2968590
 tailor, doc.freq 1, pointer: 2968629
 tailspin, doc.freq 1, pointer: 2968636
 taipei, doc.freq 3, pointer: 2968644
 taiwain, doc.freq 1, pointer: 2968665
 taiwan, doc.freq 86, pointer: 2968672
 taiwan', doc.freq 4, pointer: 2969172
 taiwanes, doc.freq 9, pointer: 2969199
 tajon, doc.freq 1, pointer: 2969268
 tak, doc.freq 1, pointer: 2969275
 taka, doc.freq 2, pointer: 2969282
 takahashi, doc.freq 3, pointer: 2969299
 takashi, doc.freq 2, pointer: 2969321
 take, doc.freq 578, pointer: 2969335
 take-or-pay, doc.freq 2, pointer: 2972490
 take-ov, doc.freq 3, pointer: 2972507
 take-up, doc.freq 19, pointer: 2972529
 takeeov, doc.freq 1, pointer: 2972660
 takefman, doc.freq 1, pointer: 2972666
 takemoto, doc.freq 1, pointer: 2972673
 taken, doc.freq 166, pointer: 2972680
 takeoff, doc.freq 1, pointer: 2973620
 takeov, doc.freq 175, pointer: 2973628
 taker, doc.freq 2, pointer: 2974628
 taketomi, doc.freq 3, pointer: 2974645
 takeuchi, doc.freq 1, pointer: 2974665
 takev, doc.freq 1, pointer: 2974672
 takov, doc.freq 1, pointer: 2974680
 talbot, doc.freq 1, pointer: 2974688
 talc, doc.freq 1, pointer: 2974696
 tale, doc.freq 2, pointer: 2974703
 talk, doc.freq 395, pointer: 2974720
 talli, doc.freq 3, pointer: 2976853
 tallow, doc.freq 8, pointer: 2976878
 tallow-bas, doc.freq 1, pointer: 2976938
 tallow/greas, doc.freq 1, pointer: 2976944
 tam, doc.freq 2, pointer: 2976951
 tambang, doc.freq 1, pointer: 2976971
 tamborapa, doc.freq 2, pointer: 2976977
 tame, doc.freq 2, pointer: 2976997
 tampa, doc.freq 5, pointer: 2977014
 tampico/north, doc.freq 1, pointer: 2977058
 tamura, doc.freq 8, pointer: 2977066
 tamura', doc.freq 1, pointer: 2977126
 tan, doc.freq 1, pointer: 2977134
 tanaka, doc.freq 2, pointer: 2977142
 tananbaum, doc.freq 1, pointer: 2977159
 tandem, doc.freq 4, pointer: 2977167
 tandi, doc.freq 2, pointer: 2977193
 tandler, doc.freq 1, pointer: 2977212
 tanga, doc.freq 1, pointer: 2977219
 tangerin, doc.freq 1, pointer: 2977226
 tangibl, doc.freq 9, pointer: 2977233
 tangl, doc.freq 1, pointer: 2977304
 tani, doc.freq 1, pointer: 2977311
 tanjug, doc.freq 2, pointer: 2977318
 tank, doc.freq 9, pointer: 2977335
 tankag, doc.freq 1, pointer: 2977403
 tanker, doc.freq 33, pointer: 2977411
 tannurah, doc.freq 1, pointer: 2977612
 tantal, doc.freq 1, pointer: 2977619
 tantamount, doc.freq 2, pointer: 2977626
 tanurah, doc.freq 1, pointer: 2977645
 tanzania, doc.freq 5, pointer: 2977651
 tanzania-zambia, doc.freq 1, pointer: 2977690
 tanzanian, doc.freq 1, pointer: 2977697
 tap, doc.freq 11, pointer: 2977704
 tape, doc.freq 10, pointer: 2977788
 taper, doc.freq 5, pointer: 2977861
 tapi, doc.freq 1, pointer: 2977902
 tapioca, doc.freq 3, pointer: 2977909
 tappmey, doc.freq 1, pointer: 2977929
 taqi, doc.freq 3, pointer: 2977936
 tar, doc.freq 1, pointer: 2977958
 taranto, doc.freq 1, pointer: 2977965
 target, doc.freq 256, pointer: 2977973
 tariff, doc.freq 130, pointer: 2979386
 taro, doc.freq 1, pointer: 2980139
 tarof, doc.freq 1, pointer: 2980147
 tarragona, doc.freq 1, pointer: 2980155
 tarrif, doc.freq 3, pointer: 2980162
 tarriff, doc.freq 1, pointer: 2980184
 tartou, doc.freq 1, pointer: 2980192
 tarxien, doc.freq 1, pointer: 2980199
 task, doc.freq 13, pointer: 2980205
 tasman, doc.freq 1, pointer: 2980295
 tasmania, doc.freq 2, pointer: 2980302
 tass, doc.freq 1, pointer: 2980319
 tast, doc.freq 3, pointer: 2980327
 tata, doc.freq 1, pointer: 2980349
 tate, doc.freq 5, pointer: 2980357
 tatl, doc.freq 1, pointer: 2980395
 tatl.l, doc.freq 1, pointer: 2980402
 taught, doc.freq 3, pointer: 2980410
 taunton, doc.freq 1, pointer: 2980432
 taupo, doc.freq 4, pointer: 2980439
 tauru, doc.freq 1, pointer: 2980466
 tax, doc.freq 558, pointer: 2980473
 tax-fre, doc.freq 17, pointer: 2983458
 tax-loss, doc.freq 1, pointer: 2983556
 tax-pay, doc.freq 1, pointer: 2983563
 tax-shelt, doc.freq 1, pointer: 2983570
 tax-writ, doc.freq 1, pointer: 2983577
 taxabl, doc.freq 6, pointer: 2983584
 taxat, doc.freq 7, pointer: 2983629
 taxi, doc.freq 1, pointer: 2983683
 taxpay, doc.freq 9, pointer: 2983690
 taxwrit, doc.freq 1, pointer: 2983757
 tay, doc.freq 1, pointer: 2983764
 tayer, doc.freq 1, pointer: 2983772
 taylor, doc.freq 4, pointer: 2983779
 tazara, doc.freq 1, pointer: 2983806
 tb, doc.freq 1, pointer: 2983813
 tbcx, doc.freq 1, pointer: 2983821
 tbg, doc.freq 1, pointer: 2983828
 tbp, doc.freq 1, pointer: 2983835
 tbti, doc.freq 1, pointer: 2983842
 tc, doc.freq 1, pointer: 2983850
 tca, doc.freq 1, pointer: 2983858
 tcat, doc.freq 1, pointer: 2983866
 tcb, doc.freq 2, pointer: 2983874
 tcbi, doc.freq 2, pointer: 2983891
 tcel, doc.freq 1, pointer: 2983908
 tcf, doc.freq 1, pointer: 2983915
 tch, doc.freq 1, pointer: 2983923
 tcoma, doc.freq 1, pointer: 2983929
 tcrd, doc.freq 1, pointer: 2983937
 tcsf.pa, doc.freq 1, pointer: 2983943
 tcst, doc.freq 1, pointer: 2983950
 tct.l, doc.freq 1, pointer: 2983958
 tcw, doc.freq 1, pointer: 2983965
 td, doc.freq 2, pointer: 2983973
 tdcx, doc.freq 1, pointer: 2983990
 tdd, doc.freq 1, pointer: 2983997
 tdgl.l, doc.freq 1, pointer: 2984004
 tdri, doc.freq 1, pointer: 2984011
 tea, doc.freq 21, pointer: 2984018
 tea/hazelnut, doc.freq 1, pointer: 2984157
 teach, doc.freq 1, pointer: 2984165
 teacher, doc.freq 3, pointer: 2984171
 team, doc.freq 27, pointer: 2984193
 teamster, doc.freq 4, pointer: 2984366
 teap, doc.freq 1, pointer: 2984394
 teapa, doc.freq 1, pointer: 2984401
 teberebi, doc.freq 2, pointer: 2984407
 teca, doc.freq 1, pointer: 2984424
 teccor, doc.freq 1, pointer: 2984431
 tecd, doc.freq 2, pointer: 2984438
 tech, doc.freq 7, pointer: 2984455
 techamerica, doc.freq 1, pointer: 2984512
 techic, doc.freq 1, pointer: 2984518
 technic, doc.freq 59, pointer: 2984524
 technically-ori, doc.freq 1, pointer: 2984880
 technician, doc.freq 1, pointer: 2984887
 technicon, doc.freq 2, pointer: 2984895
 technigen, doc.freq 2, pointer: 2984912
 techniqu, doc.freq 8, pointer: 2984929
 technisch, doc.freq 1, pointer: 2984982
 technitrol, doc.freq 2, pointer: 2984989
 technodyn, doc.freq 3, pointer: 2985006
 technolgi, doc.freq 1, pointer: 2985028
 technolog, doc.freq 142, pointer: 2985033
 teck, doc.freq 4, pointer: 2985824
 tecogen, doc.freq 1, pointer: 2985852
 ted, doc.freq 3, pointer: 2985859
 teddi, doc.freq 1, pointer: 2985882
 tedi, doc.freq 2, pointer: 2985889
 teeco, doc.freq 2, pointer: 2985906
 teen, doc.freq 1, pointer: 2985925
 teeth, doc.freq 4, pointer: 2985932
 teh, doc.freq 1, pointer: 2985963
 teheran, doc.freq 1, pointer: 2985970
 tehran, doc.freq 10, pointer: 2985977
 tehtaat, doc.freq 1, pointer: 2986052
 tei, doc.freq 3, pointer: 2986060
 teicc, doc.freq 1, pointer: 2986085
 teishoku, doc.freq 1, pointer: 2986092
 tek, doc.freq 2, pointer: 2986099
 tektronix, doc.freq 3, pointer: 2986119
 tel, doc.freq 7, pointer: 2986145
 tel-a-data, doc.freq 1, pointer: 2986199
 telc, doc.freq 2, pointer: 2986206
 telco, doc.freq 2, pointer: 2986223
 telcom, doc.freq 1, pointer: 2986240
 telcommun, doc.freq 1, pointer: 2986246
 tele, doc.freq 5, pointer: 2986253
 tele-commun, doc.freq 3, pointer: 2986291
 telebyt, doc.freq 1, pointer: 2986316
 telecast, doc.freq 1, pointer: 2986324
 telecom, doc.freq 22, pointer: 2986332
 telecommun, doc.freq 58, pointer: 2986472
 telecomun, doc.freq 1, pointer: 2986828
 telecontrol, doc.freq 1, pointer: 2986835
 telecredit, doc.freq 1, pointer: 2986843
 teledata, doc.freq 1, pointer: 2986849
 telefon, doc.freq 2, pointer: 2986856
 telefonica, doc.freq 1, pointer: 2986875
 teleglob, doc.freq 1, pointer: 2986882
 telegraph, doc.freq 15, pointer: 2986890
 telemarket, doc.freq 2, pointer: 2986987
 telemedia, doc.freq 1, pointer: 2987006
 telephoh, doc.freq 1, pointer: 2987013
 telephon, doc.freq 78, pointer: 2987020
 telephoniqu, doc.freq 5, pointer: 2987475
 telequest, doc.freq 1, pointer: 2987514
 telesi, doc.freq 7, pointer: 2987521
 telesystem, doc.freq 1, pointer: 2987576
 teletrak, doc.freq 1, pointer: 2987583
 televis, doc.freq 83, pointer: 2987591
 televison, doc.freq 1, pointer: 2988070
 telex, doc.freq 7, pointer: 2988077
 telfer, doc.freq 1, pointer: 2988129
 tell, doc.freq 50, pointer: 2988136
 teloz, doc.freq 1, pointer: 2988446
 telphoniqu, doc.freq 1, pointer: 2988453
 telq, doc.freq 1, pointer: 2988461
 telxon, doc.freq 2, pointer: 2988468
 temco, doc.freq 2, pointer: 2988485
 temper, doc.freq 8, pointer: 2988502
 temperatur, doc.freq 30, pointer: 2988562
 temperton, doc.freq 1, pointer: 2988763
 templeton, doc.freq 2, pointer: 2988770
 tempo, doc.freq 2, pointer: 2988789
 temporao, doc.freq 4, pointer: 2988808
 temporao/earli, doc.freq 1, pointer: 2988835
 temporari, doc.freq 94, pointer: 2988843
 temporarili, doc.freq 18, pointer: 2989387
 temptat, doc.freq 5, pointer: 2989513
 ten, doc.freq 46, pointer: 2989550
 ten-year, doc.freq 2, pointer: 2989827
 tenant, doc.freq 3, pointer: 2989844
 tend, doc.freq 20, pointer: 2989866
 tendenc, doc.freq 10, pointer: 2990006
 tender, doc.freq 341, pointer: 2990088
 tenera, doc.freq 1, pointer: 2991976
 tengelmann, doc.freq 1, pointer: 2991983
 tenn., doc.freq 11, pointer: 2991990
 tenn.-bas, doc.freq 1, pointer: 2992077
 tenneco, doc.freq 7, pointer: 2992084
 tennesse, doc.freq 4, pointer: 2992141
 tenney, doc.freq 1, pointer: 2992169
 tenni, doc.freq 4, pointer: 2992176
 tens, doc.freq 1, pointer: 2992203
 tension, doc.freq 29, pointer: 2992210
 tent, doc.freq 22, pointer: 2992406
 tenth, doc.freq 3, pointer: 2992550
 tenti, doc.freq 1, pointer: 2992571
 tentonian, doc.freq 1, pointer: 2992578
 teq, doc.freq 1, pointer: 2992586
 teran, doc.freq 2, pointer: 2992593
 terenc, doc.freq 2, pointer: 2992610
 teresa, doc.freq 1, pointer: 2992627
 teriff, doc.freq 1, pointer: 2992634
 term, doc.freq 558, pointer: 2992641
 term-loan, doc.freq 1, pointer: 2995682
 termin, doc.freq 116, pointer: 2995689
 terminal/pl, doc.freq 1, pointer: 2996351
 tern, doc.freq 1, pointer: 2996358
 terr, doc.freq 2, pointer: 2996365
 terra, doc.freq 2, pointer: 2996385
 terra-nova, doc.freq 1, pointer: 2996404
 terrac, doc.freq 1, pointer: 2996411
 terrano, doc.freq 1, pointer: 2996418
 terrenc, doc.freq 2, pointer: 2996426
 terribl, doc.freq 3, pointer: 2996442
 territori, doc.freq 17, pointer: 2996466
 terror, doc.freq 3, pointer: 2996586
 terrorist, doc.freq 3, pointer: 2996611
 tertiari, doc.freq 4, pointer: 2996636
 terwillg, doc.freq 1, pointer: 2996663
 tesco, doc.freq 5, pointer: 2996670
 tesfay, doc.freq 1, pointer: 2996710
 tesitifi, doc.freq 1, pointer: 2996717
 test, doc.freq 73, pointer: 2996724
 test-fir, doc.freq 3, pointer: 2997164
 test-market, doc.freq 1, pointer: 2997186
 testifi, doc.freq 13, pointer: 2997194
 testimoni, doc.freq 18, pointer: 2997287
 tet, doc.freq 2, pointer: 2997412
 tet.n, doc.freq 1, pointer: 2997428
 tetrahydrofuran, doc.freq 1, pointer: 2997435
 tetsuya, doc.freq 1, pointer: 2997442
 teutong, doc.freq 1, pointer: 2997449
 teva, doc.freq 1, pointer: 2997455
 teviy, doc.freq 1, pointer: 2997462
 tex, doc.freq 2, pointer: 2997469
 texa, doc.freq 134, pointer: 2997480
 texaco, doc.freq 17, pointer: 2998246
 texas', doc.freq 1, pointer: 2998358
 texas-bas, doc.freq 2, pointer: 2998365
 texasgulf, doc.freq 1, pointer: 2998384
 texon, doc.freq 1, pointer: 2998391
 texstar, doc.freq 1, pointer: 2998398
 texstyren, doc.freq 3, pointer: 2998405
 texsun, doc.freq 1, pointer: 2998429
 text, doc.freq 1, pointer: 2998436
 textbook, doc.freq 2, pointer: 2998443
 textil, doc.freq 45, pointer: 2998462
 textile-st, doc.freq 1, pointer: 2998725
 textron, doc.freq 1, pointer: 2998732
 texun, doc.freq 1, pointer: 2998740
 tf1, doc.freq 1, pointer: 2998747
 tfb, doc.freq 13, pointer: 2998754
 tfit, doc.freq 2, pointer: 2998845
 tgbn.a, doc.freq 1, pointer: 2998862
 tgp, doc.freq 1, pointer: 2998869
 tgt, doc.freq 4, pointer: 2998876
 tgt.n, doc.freq 1, pointer: 2998906
 th, doc.freq 2, pointer: 2998913
 th3pygk, doc.freq 2, pointer: 2998930
 tha, doc.freq 1, pointer: 2998950
 thackeray, doc.freq 1, pointer: 2998957
 thad, doc.freq 3, pointer: 2998964
 thaddeu, doc.freq 1, pointer: 2998986
 thai, doc.freq 23, pointer: 2998993
 thai', doc.freq 1, pointer: 2999139
 thailand, doc.freq 40, pointer: 2999146
 thalmann, doc.freq 1, pointer: 2999389
 than, doc.freq 918, pointer: 2999397
 thank, doc.freq 4, pointer: 3004338
 thaso, doc.freq 1, pointer: 3004368
 thasso, doc.freq 3, pointer: 3004376
 that, doc.freq 2113, pointer: 3004402
 that', doc.freq 1, pointer: 3015640
 thatch, doc.freq 1, pointer: 3015647
 thatcher, doc.freq 14, pointer: 3015655
 thaw, doc.freq 2, pointer: 3015758
 thayer, doc.freq 2, pointer: 3015777
 thc, doc.freq 1, pointer: 3015797
 thdr, doc.freq 1, pointer: 3015804
 the, doc.freq 5102, pointer: 3015810
 theater, doc.freq 5, pointer: 3042767
 theatr, doc.freq 2, pointer: 3042802
 theatric, doc.freq 1, pointer: 3042819
 theft, doc.freq 2, pointer: 3042826
 their, doc.freq 710, pointer: 3042846
 them, doc.freq 257, pointer: 3046694
 theme, doc.freq 3, pointer: 3048114
 themselv, doc.freq 28, pointer: 3048136
 then, doc.freq 163, pointer: 3048324
 then-curr, doc.freq 1, pointer: 3049228
 then-exist, doc.freq 1, pointer: 3049235
 then-presid, doc.freq 1, pointer: 3049243
 theodor, doc.freq 12, pointer: 3049250
 theoret, doc.freq 5, pointer: 3049338
 theori, doc.freq 4, pointer: 3049380
 theorist, doc.freq 1, pointer: 3049408
 therapi, doc.freq 3, pointer: 3049416
 therbi, doc.freq 1, pointer: 3049440
 there, doc.freq 664, pointer: 3049447
 thereaft, doc.freq 8, pointer: 3053012
 therebi, doc.freq 11, pointer: 3053072
 therefor, doc.freq 42, pointer: 3053157
 thereof, doc.freq 1, pointer: 3053420
 thermal, doc.freq 1, pointer: 3053427
 thermo, doc.freq 3, pointer: 3053434
 thermo-plast, doc.freq 1, pointer: 3053456
 thermoplast, doc.freq 4, pointer: 3053464
 thermwood, doc.freq 1, pointer: 3053492
 these, doc.freq 286, pointer: 3053499
 theta, doc.freq 6, pointer: 3055086
 they, doc.freq 974, pointer: 3055129
 they'r, doc.freq 1, pointer: 3060393
 thhe, doc.freq 1, pointer: 3060401
 thi, doc.freq 1553, pointer: 3060407
 thiam, doc.freq 1, pointer: 3068700
 thick, doc.freq 5, pointer: 3068708
 thika, doc.freq 1, pointer: 3068748
 thin, doc.freq 9, pointer: 3068756
 thing, doc.freq 72, pointer: 3068832
 thinh, doc.freq 1, pointer: 3069265
 think, doc.freq 175, pointer: 3069272
 thinli, doc.freq 3, pointer: 3070268
 third, doc.freq 253, pointer: 3070292
 third-parti, doc.freq 3, pointer: 3071706
 third-plac, doc.freq 1, pointer: 3071729
 third-quart, doc.freq 3, pointer: 3071737
 thirdli, doc.freq 3, pointer: 3071757
 thirteen, doc.freq 2, pointer: 3071779
 thirteenth, doc.freq 1, pointer: 3071796
 thirti, doc.freq 2, pointer: 3071803
 thk, doc.freq 1, pointer: 3071822
 thl, doc.freq 1, pointer: 3071829
 thm, doc.freq 1, pointer: 3071837
 thoerl, doc.freq 1, pointer: 3071844
 thoma, doc.freq 21, pointer: 3071852
 thompson, doc.freq 2, pointer: 3071989
 thomson, doc.freq 9, pointer: 3072006
 thomson-csf, doc.freq 1, pointer: 3072075
 thoratec, doc.freq 1, pointer: 3072082
 thorensen, doc.freq 2, pointer: 3072090
 thoresen, doc.freq 4, pointer: 3072107
 thorni, doc.freq 1, pointer: 3072134
 thoroughli, doc.freq 4, pointer: 3072141
 thorugh, doc.freq 1, pointer: 3072173
 thorvald, doc.freq 1, pointer: 3072181
 those, doc.freq 266, pointer: 3072188
 thou, doc.freq 5, pointer: 3073663
 though, doc.freq 73, pointer: 3073701
 thought, doc.freq 50, pointer: 3074126
 thousand, doc.freq 32, pointer: 3074435
 thousandth, doc.freq 1, pointer: 3074629
 thp, doc.freq 1, pointer: 3074636
 thrash, doc.freq 1, pointer: 3074643
 thre, doc.freq 1, pointer: 3074650
 threat, doc.freq 52, pointer: 3074656
 threaten, doc.freq 72, pointer: 3074972
 three, doc.freq 835, pointer: 3075403
 three-, doc.freq 5, pointer: 3079894
 three-day, doc.freq 10, pointer: 3079931
 three-fold, doc.freq 1, pointer: 3080006
 three-for, doc.freq 1, pointer: 3080013
 three-for-on, doc.freq 13, pointer: 3080021
 three-for-two, doc.freq 59, pointer: 3080114
 three-gram-per-tonn, doc.freq 1, pointer: 3080455
 three-judg, doc.freq 1, pointer: 3080462
 three-man, doc.freq 2, pointer: 3080470
 three-month, doc.freq 25, pointer: 3080490
 three-part, doc.freq 1, pointer: 3080653
 three-piec, doc.freq 1, pointer: 3080661
 three-point, doc.freq 3, pointer: 3080668
 three-quart, doc.freq 2, pointer: 3080690
 three-six, doc.freq 1, pointer: 3080707
 three-to-on, doc.freq 1, pointer: 3080715
 three-two, doc.freq 1, pointer: 3080723
 three-way, doc.freq 3, pointer: 3080731
 three-week, doc.freq 3, pointer: 3080753
 three-year, doc.freq 20, pointer: 3080778
 three-year-old, doc.freq 4, pointer: 3080918
 threshhold, doc.freq 2, pointer: 3080950
 threshold, doc.freq 6, pointer: 3080967
 threw, doc.freq 1, pointer: 3081009
 thrid, doc.freq 1, pointer: 3081016
 thrift, doc.freq 7, pointer: 3081024
 thrive, doc.freq 1, pointer: 3081077
 throttl, doc.freq 1, pointer: 3081084
 through, doc.freq 444, pointer: 3081092
 throughout, doc.freq 46, pointer: 3083512
 throughput, doc.freq 6, pointer: 3083784
 throw, doc.freq 7, pointer: 3083826
 thrown, doc.freq 6, pointer: 3083880
 thrust, doc.freq 4, pointer: 3083923
 thsl.l, doc.freq 1, pointer: 3083951
 thu, doc.freq 44, pointer: 3083959
 thulin, doc.freq 1, pointer: 3084227
 thunand, doc.freq 1, pointer: 3084234
 thundershow, doc.freq 1, pointer: 3084240
 thunderstorm, doc.freq 1, pointer: 3084247
 thunholm, doc.freq 1, pointer: 3084255
 thurman, doc.freq 1, pointer: 3084263
 thursday, doc.freq 59, pointer: 3084270
 thursday', doc.freq 1, pointer: 3084614
 thwart, doc.freq 8, pointer: 3084621
 thyh.f, doc.freq 2, pointer: 3084681
 thyssen, doc.freq 2, pointer: 3084701
 thyssen', doc.freq 1, pointer: 3084721
 thyssen-bornemisza, doc.freq 1, pointer: 3084729
 ti-caro, doc.freq 1, pointer: 3084736
 tian, doc.freq 3, pointer: 3084743
 tianjin, doc.freq 1, pointer: 3084769
 tic, doc.freq 2, pointer: 3084775
 tick, doc.freq 1, pointer: 3084791
 ticker, doc.freq 1, pointer: 3084798
 ticket, doc.freq 3, pointer: 3084805
 tidal, doc.freq 1, pointer: 3084825
 tide, doc.freq 6, pointer: 3084832
 tidier, doc.freq 1, pointer: 3084876
 tie, doc.freq 42, pointer: 3084883
 tie-up, doc.freq 3, pointer: 3085145
 tie/commun, doc.freq 2, pointer: 3085167
 tie/telecommun, doc.freq 1, pointer: 3085184
 tied-aid, doc.freq 1, pointer: 3085191
 tier, doc.freq 1, pointer: 3085198
 tierco, doc.freq 1, pointer: 3085206
 tietmey, doc.freq 2, pointer: 3085214
 tifton, doc.freq 1, pointer: 3085231
 tiger, doc.freq 1, pointer: 3085239
 tight, doc.freq 42, pointer: 3085246
 tight-fist, doc.freq 1, pointer: 3085515
 tight-lip, doc.freq 1, pointer: 3085521
 tighten, doc.freq 39, pointer: 3085529
 tighter, doc.freq 14, pointer: 3085773
 tigr, doc.freq 1, pointer: 3085870
 tigrel, doc.freq 1, pointer: 3085877
 tigten, doc.freq 1, pointer: 3085884
 tihamah, doc.freq 1, pointer: 3085891
 tike, doc.freq 1, pointer: 3085898
 tilburi, doc.freq 2, pointer: 3085905
 till, doc.freq 4, pointer: 3085924
 tillag, doc.freq 1, pointer: 3085954
 tilney, doc.freq 1, pointer: 3085960
 tilt, doc.freq 1, pointer: 3085966
 tim, doc.freq 2, pointer: 3085973
 timah, doc.freq 1, pointer: 3085992
 timb, doc.freq 1, pointer: 3085998
